species,question,Q1,Median,Q3
MYOTIS_LEIBII,bi_sub3,0.024401436840841978,0.051668042867772115,0.09367011666202396
MYOTIS_LEIBII,bi_sub4,2.0589373376046968e-5,2.5084695556432955e-5,3.019271083653826e-5
MYOTIS_LEIBII,cli_sub1,4.990990195000898e-4,0.01225859295351039,0.08739022430616239
MYOTIS_LEIBII,cli_sub2,2.966867269664064e-5,0.0010294679301028357,0.009156902158683033
MYOTIS_LEIBII,cli_sub3,8.467153347790483e-4,0.018378844437512126,0.12076603711644229
MYOTIS_LEIBII,cli_sub4,4.0752977153017916e-4,0.00522236460053471,0.026884330188013394
MYOTIS_LEIBII,cli_sub5,2.0251614605801365e-5,2.484038069485387e-5,3.0076775516503644e-5
MYOTIS_LEIBII,dev_sub1,3.1931536883756035e-4,0.0034701257203940852,0.016400293310666725
MYOTIS_LEIBII,dev_sub2,5.557452570042146e-4,0.007257484166101225,0.0375943982151874
MYOTIS_LEIBII,dev_sub3,3.452104906209289e-4,0.0022011427900456484,0.007791828664076572
MYOTIS_LEIBII,en_sub1,9.473472578079048e-4,0.014051136480584432,0.07676604097695505
MYOTIS_LEIBII,en_sub2,8.7747811066201e-4,0.014076787639912021,0.0800996013460128
MYOTIS_LEIBII,en_sub3,2.8058194686070133e-5,0.0011150730837466932,0.010673844549562661
MYOTIS_LEIBII,geo_sub1,2.0539145218524635e-5,2.498009143739553e-5,3.0020805021355275e-5
MYOTIS_LEIBII,geo_sub2,2.949723253373066e-5,0.001477887239961284,0.016021753130579963
MYOTIS_LEIBII,geo_sub3,2.946971188533751e-5,0.0014234320501260232,0.015130824209133031
MYOTIS_LEIBII,hu_sub1,6.540850181312687e-4,0.006602824916538303,0.029842054226351555
MYOTIS_LEIBII,hu_sub2,2.0243842490000384e-5,2.4873717645681213e-5,3.0162754041594704e-5
MYOTIS_LEIBII,hu_sub3,2.0465129725135187e-5,2.499494778163925e-5,3.0150164101627907e-5
MYOTIS_LEIBII,in_sub1,0.13148224556326424,0.20793369027273623,0.3019274835517889
MYOTIS_LEIBII,in_sub2,2.0338341264104395e-5,2.490769742374348e-5,3.0116808400284306e-5
MYOTIS_LEIBII,in_sub3,2.0459120654442104e-5,2.504886995432948e-5,3.0280343791704582e-5
MYOTIS_LEIBII,in_sub4,2.0577578686638718e-5,2.5181141345612184e-5,3.042668811245613e-5
MYOTIS_LEIBII,in_sub5,3.5400649480901443e-6,0.0043463149860704575,0.2422076023890237
MYOTIS_LEIBII,in_sub6,2.0530130208611734e-5,2.5126919880632593e-5,3.0365252953430373e-5
MYOTIS_LEIBII,na_sub1,6.84722878041349e-4,0.018581804272413693,0.13653629272219692
